filename	event_labels
URBAN-SED/audio/train/soundscape_train_bimodal1695.wav	engine_idling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1696.wav	air_conditioner,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1697.wav	siren,engine_idling,car_horn,car_horn,dog_bark,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1698.wav	drilling
URBAN-SED/audio/train/soundscape_train_bimodal1699.wav	siren,gun_shot,dog_bark,siren,siren,dog_bark,dog_bark,jackhammer,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal17.wav	children_playing,siren,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal170.wav	children_playing,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1700.wav	siren,engine_idling,drilling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1701.wav	jackhammer,engine_idling,drilling,siren,car_horn,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1702.wav	drilling,air_conditioner,car_horn,dog_bark,siren,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1703.wav	engine_idling,siren,jackhammer,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1704.wav	engine_idling,engine_idling,jackhammer,siren,jackhammer,street_music,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1705.wav	gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1706.wav	air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1707.wav	street_music,car_horn,engine_idling,drilling,street_music,siren,jackhammer,engine_idling,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1708.wav	jackhammer,air_conditioner,jackhammer,jackhammer,jackhammer,siren
URBAN-SED/audio/train/soundscape_train_bimodal1709.wav	drilling,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal171.wav	air_conditioner,drilling,engine_idling,engine_idling,dog_bark,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1710.wav	air_conditioner,street_music,car_horn,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1711.wav	engine_idling,air_conditioner,dog_bark,jackhammer,siren,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1712.wav	street_music
URBAN-SED/audio/train/soundscape_train_bimodal1713.wav	gun_shot,car_horn,jackhammer,gun_shot,dog_bark,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1714.wav	siren,engine_idling,dog_bark,engine_idling,street_music,drilling,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1715.wav	children_playing,car_horn,jackhammer,car_horn,car_horn,drilling,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1716.wav	drilling,dog_bark,siren,air_conditioner,drilling,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1717.wav	children_playing,engine_idling,car_horn,engine_idling,drilling,siren,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1718.wav	gun_shot,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1719.wav	dog_bark,drilling,engine_idling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal172.wav	children_playing,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1720.wav	gun_shot,drilling,drilling,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1721.wav	siren,siren
URBAN-SED/audio/train/soundscape_train_bimodal1722.wav	engine_idling,jackhammer,car_horn,siren
URBAN-SED/audio/train/soundscape_train_bimodal1723.wav	dog_bark,dog_bark,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1724.wav	siren,drilling,air_conditioner,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1725.wav	gun_shot,car_horn,children_playing,car_horn,air_conditioner,street_music,engine_idling,jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1726.wav	air_conditioner,gun_shot,street_music,car_horn,siren,siren,gun_shot,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1727.wav	car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1728.wav	air_conditioner,drilling,dog_bark,drilling,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1729.wav	dog_bark,children_playing,drilling,siren,air_conditioner,air_conditioner,dog_bark,dog_bark,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal173.wav	engine_idling,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1730.wav	street_music,siren,children_playing,engine_idling,engine_idling,car_horn,street_music,siren,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1731.wav	air_conditioner,dog_bark,engine_idling,drilling,engine_idling,siren,siren,siren
URBAN-SED/audio/train/soundscape_train_bimodal1732.wav	gun_shot,dog_bark,street_music,gun_shot,street_music,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1733.wav	street_music,children_playing,car_horn,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1734.wav	drilling,air_conditioner,drilling,siren
URBAN-SED/audio/train/soundscape_train_bimodal1735.wav	car_horn,siren,jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1736.wav	gun_shot,children_playing,engine_idling,gun_shot,engine_idling,gun_shot,street_music,siren
URBAN-SED/audio/train/soundscape_train_bimodal1737.wav	street_music,children_playing,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1738.wav	air_conditioner,children_playing,dog_bark,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1739.wav	engine_idling,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal174.wav	children_playing,gun_shot,gun_shot,siren,car_horn,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1740.wav	gun_shot,engine_idling,dog_bark,engine_idling,gun_shot,siren,children_playing,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1741.wav	air_conditioner,street_music,siren,air_conditioner,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1742.wav	dog_bark,air_conditioner,car_horn,air_conditioner,street_music,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1743.wav	dog_bark,drilling,jackhammer,dog_bark,dog_bark,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1744.wav	car_horn,air_conditioner,siren,street_music,air_conditioner,car_horn,car_horn,air_conditioner,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1745.wav	gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1746.wav	drilling,jackhammer,jackhammer,children_playing,children_playing,dog_bark,engine_idling,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1747.wav	street_music,dog_bark,engine_idling,engine_idling,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1748.wav	street_music,siren,dog_bark,gun_shot,air_conditioner,street_music,street_music,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1749.wav	air_conditioner,air_conditioner,car_horn,children_playing,car_horn,jackhammer,car_horn,dog_bark,street_music
URBAN-SED/audio/train/soundscape_train_bimodal175.wav	drilling,air_conditioner,drilling,car_horn,street_music,jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1750.wav	drilling,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1751.wav	dog_bark,engine_idling,children_playing,street_music,engine_idling,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1752.wav	engine_idling,engine_idling,drilling,drilling,engine_idling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1753.wav	dog_bark,air_conditioner,gun_shot,gun_shot,dog_bark,children_playing,children_playing,jackhammer,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1754.wav	siren,jackhammer,drilling,car_horn,siren,street_music,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1755.wav	dog_bark,drilling,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1756.wav	air_conditioner,car_horn,drilling,drilling,jackhammer,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1757.wav	engine_idling,siren,air_conditioner,car_horn,children_playing,air_conditioner,children_playing,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1758.wav	siren,gun_shot,gun_shot,street_music,dog_bark,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1759.wav	children_playing,drilling,dog_bark,siren,jackhammer,jackhammer,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal176.wav	street_music,dog_bark,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1760.wav	gun_shot,street_music,engine_idling,air_conditioner,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1761.wav	drilling
URBAN-SED/audio/train/soundscape_train_bimodal1762.wav	gun_shot,gun_shot,street_music,gun_shot,siren,jackhammer,gun_shot,street_music,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1763.wav	dog_bark,siren
URBAN-SED/audio/train/soundscape_train_bimodal1764.wav	dog_bark,car_horn,air_conditioner,children_playing,children_playing,siren,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1765.wav	dog_bark,engine_idling,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1766.wav	air_conditioner,air_conditioner,jackhammer,car_horn,air_conditioner,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1767.wav	car_horn,children_playing,car_horn,gun_shot,street_music,jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1768.wav	jackhammer,drilling,engine_idling,gun_shot,dog_bark,air_conditioner,car_horn,engine_idling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1769.wav	gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal177.wav	siren,jackhammer,jackhammer,dog_bark,siren
URBAN-SED/audio/train/soundscape_train_bimodal1770.wav	street_music,children_playing,engine_idling,gun_shot,dog_bark,siren,drilling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1771.wav	drilling,engine_idling,jackhammer,engine_idling,engine_idling,children_playing,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1772.wav	siren,air_conditioner,air_conditioner,jackhammer,gun_shot,air_conditioner,gun_shot,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1773.wav	children_playing,drilling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1774.wav	engine_idling,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1775.wav	drilling,gun_shot,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1776.wav	street_music,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1777.wav	dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1778.wav	drilling,drilling,dog_bark,siren,dog_bark,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1779.wav	gun_shot,siren,children_playing,engine_idling,jackhammer,children_playing,drilling
URBAN-SED/audio/train/soundscape_train_bimodal178.wav	air_conditioner,street_music,dog_bark,siren
URBAN-SED/audio/train/soundscape_train_bimodal1780.wav	dog_bark,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1781.wav	air_conditioner,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1782.wav	gun_shot,drilling,air_conditioner,children_playing,street_music,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1783.wav	siren,engine_idling,engine_idling,jackhammer,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1784.wav	gun_shot,car_horn,drilling,dog_bark,air_conditioner,dog_bark,siren,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1785.wav	children_playing,street_music,siren,siren,drilling,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1786.wav	drilling,gun_shot,engine_idling,car_horn,car_horn,car_horn,air_conditioner,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1787.wav	drilling,drilling,siren,jackhammer,air_conditioner,engine_idling,jackhammer,children_playing,siren
URBAN-SED/audio/train/soundscape_train_bimodal1788.wav	car_horn,street_music,jackhammer,jackhammer,air_conditioner,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1789.wav	jackhammer,drilling,siren,drilling,air_conditioner,dog_bark,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal179.wav	gun_shot,dog_bark,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1790.wav	siren,street_music,drilling,engine_idling,drilling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1791.wav	siren,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1792.wav	dog_bark,children_playing,gun_shot,children_playing,drilling,street_music,gun_shot,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1793.wav	drilling,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1794.wav	engine_idling,jackhammer,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1795.wav	drilling,siren,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1796.wav	dog_bark,drilling,engine_idling,gun_shot,drilling,gun_shot,jackhammer,car_horn,siren
URBAN-SED/audio/train/soundscape_train_bimodal1797.wav	street_music,children_playing,engine_idling,street_music,gun_shot,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1798.wav	siren,street_music,jackhammer,children_playing,air_conditioner,street_music,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1799.wav	air_conditioner,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal18.wav	drilling,dog_bark,drilling,street_music,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal180.wav	air_conditioner,dog_bark,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1800.wav	drilling
URBAN-SED/audio/train/soundscape_train_bimodal1801.wav	siren,engine_idling,street_music,gun_shot,siren,car_horn,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1802.wav	drilling,car_horn,gun_shot,engine_idling,drilling,dog_bark,siren
URBAN-SED/audio/train/soundscape_train_bimodal1803.wav	children_playing,jackhammer,siren,street_music,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1804.wav	air_conditioner,street_music,siren
URBAN-SED/audio/train/soundscape_train_bimodal1805.wav	siren,jackhammer,siren,gun_shot,street_music,car_horn,jackhammer,street_music,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1806.wav	engine_idling,street_music,street_music,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1807.wav	car_horn,siren,siren,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1808.wav	air_conditioner,street_music,jackhammer,air_conditioner,gun_shot,jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1809.wav	gun_shot,siren
URBAN-SED/audio/train/soundscape_train_bimodal181.wav	dog_bark,jackhammer,car_horn,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1810.wav	street_music,car_horn,drilling,children_playing,dog_bark,engine_idling,street_music,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1811.wav	car_horn,street_music,dog_bark,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1812.wav	siren,dog_bark,children_playing,engine_idling,engine_idling,drilling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1813.wav	jackhammer,children_playing,children_playing,jackhammer,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1814.wav	dog_bark,gun_shot,jackhammer,children_playing,gun_shot,air_conditioner,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1815.wav	siren
URBAN-SED/audio/train/soundscape_train_bimodal1816.wav	engine_idling,car_horn,dog_bark,children_playing,siren,jackhammer,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1817.wav	air_conditioner,siren,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1818.wav	children_playing,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1819.wav	siren,air_conditioner,jackhammer,jackhammer,car_horn,dog_bark,children_playing,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal182.wav	siren
URBAN-SED/audio/train/soundscape_train_bimodal1820.wav	drilling,gun_shot,siren,children_playing,siren,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1821.wav	siren,dog_bark,engine_idling,air_conditioner,engine_idling,siren,jackhammer,dog_bark,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1822.wav	siren,children_playing,children_playing,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1823.wav	children_playing,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1824.wav	siren,air_conditioner,car_horn,drilling,siren,air_conditioner,siren
URBAN-SED/audio/train/soundscape_train_bimodal1825.wav	car_horn,gun_shot,car_horn,jackhammer,car_horn,drilling,air_conditioner,street_music,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1826.wav	drilling,children_playing,gun_shot,children_playing,engine_idling,siren
URBAN-SED/audio/train/soundscape_train_bimodal1827.wav	jackhammer,car_horn,engine_idling,air_conditioner,air_conditioner,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1828.wav	gun_shot,air_conditioner,jackhammer,gun_shot,jackhammer,gun_shot,siren,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1829.wav	gun_shot,car_horn,children_playing,dog_bark,dog_bark,jackhammer,street_music
URBAN-SED/audio/train/soundscape_train_bimodal183.wav	street_music,gun_shot,drilling,jackhammer,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1830.wav	drilling,street_music,dog_bark,dog_bark,dog_bark,air_conditioner,jackhammer,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1831.wav	drilling,dog_bark,air_conditioner,air_conditioner,jackhammer,engine_idling,gun_shot,dog_bark,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1832.wav	jackhammer,engine_idling,engine_idling,car_horn,jackhammer,children_playing,engine_idling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1833.wav	street_music,drilling,jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1834.wav	car_horn,children_playing,car_horn,car_horn,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1835.wav	jackhammer,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1836.wav	air_conditioner,jackhammer,air_conditioner,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1837.wav	dog_bark,engine_idling,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1838.wav	gun_shot,dog_bark,children_playing,jackhammer,dog_bark,dog_bark,car_horn,street_music,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1839.wav	air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal184.wav	gun_shot,siren,drilling,air_conditioner,children_playing,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1840.wav	gun_shot,engine_idling,gun_shot,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1841.wav	dog_bark,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1842.wav	children_playing,air_conditioner,air_conditioner,engine_idling,siren,gun_shot,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1843.wav	drilling,gun_shot,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1844.wav	siren,air_conditioner,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1845.wav	air_conditioner,street_music,drilling,gun_shot,car_horn,engine_idling,siren,car_horn,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1846.wav	street_music,air_conditioner,engine_idling,siren
URBAN-SED/audio/train/soundscape_train_bimodal1847.wav	children_playing,gun_shot,engine_idling,siren,dog_bark,children_playing,engine_idling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1848.wav	gun_shot,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1849.wav	jackhammer,siren,gun_shot,children_playing,gun_shot,gun_shot,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal185.wav	siren,dog_bark,children_playing,gun_shot,street_music,dog_bark,jackhammer,jackhammer,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1850.wav	gun_shot,air_conditioner,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1851.wav	gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1852.wav	dog_bark,drilling,jackhammer,air_conditioner,dog_bark,gun_shot,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1853.wav	engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1854.wav	dog_bark,siren,engine_idling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1855.wav	engine_idling,siren,siren
URBAN-SED/audio/train/soundscape_train_bimodal1856.wav	jackhammer,siren,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1857.wav	engine_idling,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1858.wav	dog_bark,siren,street_music,gun_shot,drilling,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1859.wav	gun_shot,car_horn,air_conditioner,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal186.wav	dog_bark,air_conditioner,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1860.wav	jackhammer,children_playing,engine_idling,children_playing,drilling,drilling,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1861.wav	dog_bark,children_playing,jackhammer,engine_idling,car_horn,engine_idling,car_horn,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1862.wav	drilling,dog_bark,street_music,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1863.wav	jackhammer,engine_idling,jackhammer,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1864.wav	car_horn,drilling,street_music,engine_idling,gun_shot,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1865.wav	drilling,jackhammer,air_conditioner,car_horn,siren,gun_shot,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1866.wav	engine_idling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1867.wav	jackhammer,children_playing,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1868.wav	jackhammer,drilling,children_playing,air_conditioner,air_conditioner,siren,car_horn,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1869.wav	jackhammer,dog_bark,children_playing,car_horn,air_conditioner,dog_bark,gun_shot,air_conditioner,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal187.wav	dog_bark,siren,children_playing,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1870.wav	dog_bark,jackhammer,siren,siren,jackhammer,siren
URBAN-SED/audio/train/soundscape_train_bimodal1871.wav	dog_bark,engine_idling,car_horn,gun_shot,drilling,car_horn,car_horn,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1872.wav	street_music,children_playing,air_conditioner,drilling,car_horn,children_playing,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1873.wav	drilling,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1874.wav	siren
URBAN-SED/audio/train/soundscape_train_bimodal1875.wav	engine_idling,gun_shot,air_conditioner,air_conditioner,siren,siren
URBAN-SED/audio/train/soundscape_train_bimodal1876.wav	gun_shot,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1877.wav	jackhammer,street_music,siren,dog_bark,siren,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1878.wav	dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1879.wav	drilling,siren,siren,air_conditioner,engine_idling,drilling,street_music
URBAN-SED/audio/train/soundscape_train_bimodal188.wav	car_horn,drilling,children_playing,children_playing,children_playing,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1880.wav	drilling,dog_bark,air_conditioner,gun_shot,children_playing,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1881.wav	car_horn,gun_shot,engine_idling,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1882.wav	air_conditioner,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1883.wav	dog_bark,engine_idling,car_horn,dog_bark,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1884.wav	engine_idling,dog_bark,dog_bark,dog_bark,drilling,dog_bark,children_playing,jackhammer,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1885.wav	dog_bark,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1886.wav	drilling,jackhammer,air_conditioner,gun_shot,children_playing,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1887.wav	drilling,street_music,siren,siren
URBAN-SED/audio/train/soundscape_train_bimodal1888.wav	air_conditioner,drilling,dog_bark,engine_idling,children_playing,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1889.wav	jackhammer,jackhammer,jackhammer,street_music,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal189.wav	siren,car_horn,street_music,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1890.wav	street_music,gun_shot,drilling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1891.wav	dog_bark,jackhammer,siren,jackhammer,air_conditioner,drilling,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1892.wav	siren,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1893.wav	air_conditioner,siren,car_horn,car_horn,gun_shot,car_horn,engine_idling,jackhammer,siren
URBAN-SED/audio/train/soundscape_train_bimodal1894.wav	siren,car_horn,dog_bark,drilling,drilling,gun_shot,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1895.wav	siren,car_horn,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1896.wav	street_music,car_horn,air_conditioner,gun_shot,engine_idling,children_playing,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1897.wav	engine_idling,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1898.wav	siren,car_horn,dog_bark,car_horn,dog_bark,engine_idling,children_playing
URBAN-SED/audio/train/soundscape_train_bimodal1899.wav	gun_shot,street_music
URBAN-SED/audio/train/soundscape_train_bimodal19.wav	street_music,children_playing,street_music,drilling,street_music,drilling,children_playing,gun_shot,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal190.wav	engine_idling,street_music,dog_bark,drilling,gun_shot,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1900.wav	air_conditioner,dog_bark,gun_shot,children_playing,drilling,dog_bark,drilling
URBAN-SED/audio/train/soundscape_train_bimodal1901.wav	car_horn,children_playing,street_music,dog_bark,jackhammer,gun_shot,street_music,children_playing,siren
URBAN-SED/audio/train/soundscape_train_bimodal1902.wav	gun_shot,engine_idling,gun_shot,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1903.wav	car_horn,air_conditioner,air_conditioner,gun_shot,street_music,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1904.wav	drilling,jackhammer,air_conditioner,dog_bark
URBAN-SED/audio/train/soundscape_train_bimodal1905.wav	jackhammer,children_playing,car_horn,air_conditioner,jackhammer,gun_shot,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1906.wav	jackhammer,drilling,children_playing,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1907.wav	dog_bark,air_conditioner,jackhammer,car_horn,jackhammer
URBAN-SED/audio/train/soundscape_train_bimodal1908.wav	dog_bark,drilling,engine_idling,dog_bark,drilling,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1909.wav	air_conditioner,air_conditioner,car_horn,dog_bark,children_playing,air_conditioner,engine_idling,dog_bark,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal191.wav	engine_idling,engine_idling,street_music,car_horn,children_playing,drilling,street_music,air_conditioner,gun_shot
URBAN-SED/audio/train/soundscape_train_bimodal1910.wav	siren,car_horn,engine_idling,drilling,car_horn,street_music
URBAN-SED/audio/train/soundscape_train_bimodal1911.wav	jackhammer,jackhammer,drilling,siren,car_horn,children_playing,dog_bark,jackhammer,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1912.wav	siren,car_horn
URBAN-SED/audio/train/soundscape_train_bimodal1913.wav	siren,car_horn,engine_idling
URBAN-SED/audio/train/soundscape_train_bimodal1914.wav	jackhammer,air_conditioner
URBAN-SED/audio/train/soundscape_train_bimodal1915.wav	street_music,drilling,car_horn,children_playing,dog_bark
